[2010-09-22 08:07:21,801] INFO  [com.Main] Start 
[2010-09-22 10:06:42,160] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: MATERIAL_TEMPLATE 
[2010-09-22 10:06:42,160] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STATE_NAME 
[2010-09-22 10:06:42,166] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: OBJECT:ITEM 
[2010-09-22 10:06:42,166] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: ITEM_ARMOR 
[2010-09-22 10:06:42,166] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: METAL 
[2010-09-22 10:06:42,166] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: COVERAGE 
[2010-09-22 10:06:42,166] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER 
[2010-09-22 10:06:42,166] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: PREPLURAL 
[2010-09-22 10:06:42,166] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: NAME 
[2010-09-22 10:06:42,166] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER_SIZE 
[2010-09-22 10:06:42,166] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: HARD 
[2010-09-22 10:06:42,167] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: UBSTEP 
[2010-09-22 10:06:42,167] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: BARRED 
[2010-09-22 10:06:42,167] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SCALED 
[2010-09-22 10:06:42,167] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LBSTEP 
[2010-09-22 10:06:42,167] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: UPSTEP 
[2010-09-22 10:06:42,167] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: MATERIAL_SIZE 
[2010-09-22 10:06:42,168] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STRUCTURAL_ELASTICITY_WOVEN_THREAD 
[2010-09-22 10:06:42,168] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STRUCTURAL_ELASTICITY_CHAIN_METAL 
[2010-09-22 10:06:42,168] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LEATHER 
[2010-09-22 10:06:42,168] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: ARMORLEVEL 
[2010-09-22 10:06:42,169] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER_PERMIT 
[2010-09-22 10:06:42,169] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SHAPED 
[2010-09-22 10:06:42,169] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SOFT 
[2010-09-22 10:06:42,169] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: OBJECT:CREATURE 
[2010-09-22 10:06:42,170] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: CREATURE 
[2010-09-22 10:06:42,170] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: NAME 
[2010-09-22 10:06:42,170] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: USE_MATERIAL_TEMPLATE 
[2010-09-22 10:06:42,170] DEBUG [com.bay12games.df.rawedit.Config] WhoopREACTION 
[2010-09-22 10:06:42,170] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:ITEM 
[2010-09-22 10:06:42,170] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:MATERIAL_TEMPLATE 
[2010-09-22 10:06:42,170] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:CREATURE 
[2010-09-22 10:06:42,170] DEBUG [com.Main] Time needed for initialize config:133 
[2010-09-22 10:06:42,231] INFO  [com.Main] Session closed 
[2010-09-22 10:06:42,512] DEBUG [com.Main] Building initial model: 1285142802512 
[2010-09-22 10:06:42,512] DEBUG [com.bay12games.df.rawedit.DocumentLoader] #### START 
[2010-09-22 10:06:42,521] DEBUG [com.bay12games.df.rawedit.DocumentLoader] End time: 9 
[2010-09-22 10:06:42,522] DEBUG [com.Main] 1285142802522 
[2010-09-22 10:07:29,924] INFO  [com.Main] Start 
[2010-09-22 10:07:30,047] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: REACTION 
[2010-09-22 10:07:30,048] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: REAGENT 
[2010-09-22 10:07:30,048] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: PRODUCT 
[2010-09-22 10:07:30,048] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: OBJECT:MATERIAL_TEMPLATE 
[2010-09-22 10:07:30,048] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: MATERIAL_TEMPLATE 
[2010-09-22 10:07:30,049] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STATE_NAME 
[2010-09-22 10:07:30,054] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: OBJECT:ITEM 
[2010-09-22 10:07:30,054] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: ITEM_ARMOR 
[2010-09-22 10:07:30,054] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: METAL 
[2010-09-22 10:07:30,054] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: COVERAGE 
[2010-09-22 10:07:30,054] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER 
[2010-09-22 10:07:30,054] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: PREPLURAL 
[2010-09-22 10:07:30,054] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: NAME 
[2010-09-22 10:07:30,055] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER_SIZE 
[2010-09-22 10:07:30,055] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: HARD 
[2010-09-22 10:07:30,055] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: UBSTEP 
[2010-09-22 10:07:30,055] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: BARRED 
[2010-09-22 10:07:30,055] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SCALED 
[2010-09-22 10:07:30,055] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LBSTEP 
[2010-09-22 10:07:30,055] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: UPSTEP 
[2010-09-22 10:07:30,056] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: MATERIAL_SIZE 
[2010-09-22 10:07:30,056] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STRUCTURAL_ELASTICITY_WOVEN_THREAD 
[2010-09-22 10:07:30,057] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STRUCTURAL_ELASTICITY_CHAIN_METAL 
[2010-09-22 10:07:30,057] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LEATHER 
[2010-09-22 10:07:30,057] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: ARMORLEVEL 
[2010-09-22 10:07:30,057] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER_PERMIT 
[2010-09-22 10:07:30,057] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SHAPED 
[2010-09-22 10:07:30,057] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SOFT 
[2010-09-22 10:07:30,057] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: OBJECT:CREATURE 
[2010-09-22 10:07:30,058] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: CREATURE 
[2010-09-22 10:07:30,058] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: NAME 
[2010-09-22 10:07:30,058] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: USE_MATERIAL_TEMPLATE 
[2010-09-22 10:07:30,058] DEBUG [com.bay12games.df.rawedit.Config] WhoopREACTION 
[2010-09-22 10:07:30,058] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:ITEM 
[2010-09-22 10:07:30,059] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:MATERIAL_TEMPLATE 
[2010-09-22 10:07:30,059] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:CREATURE 
[2010-09-22 10:07:30,059] DEBUG [com.Main] Time needed for initialize config:134 
[2010-09-22 10:07:30,125] INFO  [com.Main] Session closed 
[2010-09-22 10:07:30,414] DEBUG [com.Main] Building initial model: 1285142850414 
[2010-09-22 10:07:30,415] DEBUG [com.bay12games.df.rawedit.DocumentLoader] #### START 
[2010-09-22 10:07:30,424] DEBUG [com.bay12games.df.rawedit.DocumentLoader] End time: 9 
[2010-09-22 10:07:30,424] DEBUG [com.Main] 1285142850424 
[2010-09-22 10:07:46,891] INFO  [com.Main] Start 
[2010-09-22 10:07:47,167] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: REACTION 
[2010-09-22 10:07:47,168] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: REAGENT 
[2010-09-22 10:07:47,168] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: PRODUCT 
[2010-09-22 10:07:47,168] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: OBJECT:MATERIAL_TEMPLATE 
[2010-09-22 10:07:47,168] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: MATERIAL_TEMPLATE 
[2010-09-22 10:07:47,168] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STATE_NAME 
[2010-09-22 10:07:47,168] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: OBJECT:ITEM 
[2010-09-22 10:07:47,168] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: ITEM_ARMOR 
[2010-09-22 10:07:47,168] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: METAL 
[2010-09-22 10:07:47,169] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: COVERAGE 
[2010-09-22 10:07:47,169] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER 
[2010-09-22 10:07:47,169] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: PREPLURAL 
[2010-09-22 10:07:47,169] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: NAME 
[2010-09-22 10:07:47,169] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER_SIZE 
[2010-09-22 10:07:47,169] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: HARD 
[2010-09-22 10:07:47,170] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: UBSTEP 
[2010-09-22 10:07:47,170] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: BARRED 
[2010-09-22 10:07:47,170] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SCALED 
[2010-09-22 10:07:47,170] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LBSTEP 
[2010-09-22 10:07:47,170] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: UPSTEP 
[2010-09-22 10:07:47,170] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: MATERIAL_SIZE 
[2010-09-22 10:07:47,171] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STRUCTURAL_ELASTICITY_WOVEN_THREAD 
[2010-09-22 10:07:47,171] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STRUCTURAL_ELASTICITY_CHAIN_METAL 
[2010-09-22 10:07:47,171] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LEATHER 
[2010-09-22 10:07:47,171] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: ARMORLEVEL 
[2010-09-22 10:07:47,171] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER_PERMIT 
[2010-09-22 10:07:47,171] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SHAPED 
[2010-09-22 10:07:47,171] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SOFT 
[2010-09-22 10:07:47,171] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: OBJECT:CREATURE 
[2010-09-22 10:07:47,172] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: CREATURE 
[2010-09-22 10:07:47,172] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: NAME 
[2010-09-22 10:07:47,172] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: USE_MATERIAL_TEMPLATE 
[2010-09-22 10:07:47,172] DEBUG [com.bay12games.df.rawedit.Config] WhoopREACTION 
[2010-09-22 10:07:47,172] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:ITEM 
[2010-09-22 10:07:47,172] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:MATERIAL_TEMPLATE 
[2010-09-22 10:07:47,172] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:CREATURE 
[2010-09-22 10:07:47,173] DEBUG [com.Main] Time needed for initialize config:280 
[2010-09-22 10:07:47,206] INFO  [com.Main] Session closed 
[2010-09-22 10:07:47,569] DEBUG [com.Main] Building initial model: 1285142867569 
[2010-09-22 10:07:47,569] DEBUG [com.bay12games.df.rawedit.DocumentLoader] #### START 
[2010-09-22 10:07:47,586] DEBUG [com.bay12games.df.rawedit.DocumentLoader] End time: 17 
[2010-09-22 10:07:47,586] DEBUG [com.Main] 1285142867586 
[2010-09-22 10:08:12,124] INFO  [com.Main] Start 
[2010-09-22 10:08:12,365] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: REACTION 
[2010-09-22 10:08:12,365] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: REAGENT 
[2010-09-22 10:08:12,365] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: PRODUCT 
[2010-09-22 10:08:12,366] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: OBJECT:MATERIAL_TEMPLATE 
[2010-09-22 10:08:12,366] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: MATERIAL_TEMPLATE 
[2010-09-22 10:08:12,366] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STATE_NAME 
[2010-09-22 10:08:12,371] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: OBJECT:ITEM 
[2010-09-22 10:08:12,372] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: ITEM_ARMOR 
[2010-09-22 10:08:12,372] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: METAL 
[2010-09-22 10:08:12,372] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: COVERAGE 
[2010-09-22 10:08:12,372] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER 
[2010-09-22 10:08:12,372] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: PREPLURAL 
[2010-09-22 10:08:12,373] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: NAME 
[2010-09-22 10:08:12,373] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER_SIZE 
[2010-09-22 10:08:12,373] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: HARD 
[2010-09-22 10:08:12,373] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: UBSTEP 
[2010-09-22 10:08:12,373] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: BARRED 
[2010-09-22 10:08:12,373] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SCALED 
[2010-09-22 10:08:12,373] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LBSTEP 
[2010-09-22 10:08:12,373] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: UPSTEP 
[2010-09-22 10:08:12,373] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: MATERIAL_SIZE 
[2010-09-22 10:08:12,373] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STRUCTURAL_ELASTICITY_WOVEN_THREAD 
[2010-09-22 10:08:12,373] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STRUCTURAL_ELASTICITY_CHAIN_METAL 
[2010-09-22 10:08:12,374] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LEATHER 
[2010-09-22 10:08:12,374] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: ARMORLEVEL 
[2010-09-22 10:08:12,374] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER_PERMIT 
[2010-09-22 10:08:12,374] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SHAPED 
[2010-09-22 10:08:12,374] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SOFT 
[2010-09-22 10:08:12,374] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: OBJECT:CREATURE 
[2010-09-22 10:08:12,374] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: CREATURE 
[2010-09-22 10:08:12,374] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: NAME 
[2010-09-22 10:08:12,374] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: USE_MATERIAL_TEMPLATE 
[2010-09-22 10:08:12,374] DEBUG [com.bay12games.df.rawedit.Config] WhoopREACTION 
[2010-09-22 10:08:12,375] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:ITEM 
[2010-09-22 10:08:12,375] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:MATERIAL_TEMPLATE 
[2010-09-22 10:08:12,376] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:CREATURE 
[2010-09-22 10:08:12,376] DEBUG [com.Main] Time needed for initialize config:252 
[2010-09-22 10:08:12,414] INFO  [com.Main] Session closed 
[2010-09-22 10:08:12,715] DEBUG [com.Main] Building initial model: 1285142892715 
[2010-09-22 10:08:12,715] DEBUG [com.bay12games.df.rawedit.DocumentLoader] #### START 
[2010-09-22 10:08:12,734] DEBUG [com.bay12games.df.rawedit.DocumentLoader] End time: 19 
[2010-09-22 10:08:12,734] DEBUG [com.Main] 1285142892734 
[2010-09-22 10:12:38,138] INFO  [com.Main] Start 
[2010-09-22 10:12:38,275] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: REACTION 
[2010-09-22 10:12:38,275] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: REAGENT 
[2010-09-22 10:12:38,275] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: PRODUCT 
[2010-09-22 10:12:38,276] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: OBJECT:MATERIAL_TEMPLATE 
[2010-09-22 10:12:38,276] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: MATERIAL_TEMPLATE 
[2010-09-22 10:12:38,276] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STATE_NAME 
[2010-09-22 10:12:38,276] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: OBJECT:ITEM 
[2010-09-22 10:12:38,276] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: ITEM_ARMOR 
[2010-09-22 10:12:38,276] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: METAL 
[2010-09-22 10:12:38,277] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: COVERAGE 
[2010-09-22 10:12:38,277] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER 
[2010-09-22 10:12:38,277] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: PREPLURAL 
[2010-09-22 10:12:38,277] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: NAME 
[2010-09-22 10:12:38,277] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER_SIZE 
[2010-09-22 10:12:38,277] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: HARD 
[2010-09-22 10:12:38,277] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: UBSTEP 
[2010-09-22 10:12:38,278] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: BARRED 
[2010-09-22 10:12:38,278] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SCALED 
[2010-09-22 10:12:38,278] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LBSTEP 
[2010-09-22 10:12:38,278] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: UPSTEP 
[2010-09-22 10:12:38,278] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: MATERIAL_SIZE 
[2010-09-22 10:12:38,278] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STRUCTURAL_ELASTICITY_WOVEN_THREAD 
[2010-09-22 10:12:38,278] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: STRUCTURAL_ELASTICITY_CHAIN_METAL 
[2010-09-22 10:12:38,279] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LEATHER 
[2010-09-22 10:12:38,279] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: ARMORLEVEL 
[2010-09-22 10:12:38,279] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: LAYER_PERMIT 
[2010-09-22 10:12:38,279] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SHAPED 
[2010-09-22 10:12:38,279] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: SOFT 
[2010-09-22 10:12:38,279] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: OBJECT:CREATURE 
[2010-09-22 10:12:38,280] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: CREATURE 
[2010-09-22 10:12:38,280] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: NAME 
[2010-09-22 10:12:38,280] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: USE_MATERIAL_TEMPLATE 
[2010-09-22 10:12:38,280] DEBUG [com.bay12games.df.rawedit.Config] WhoopREACTION 
[2010-09-22 10:12:38,280] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:ITEM 
[2010-09-22 10:12:38,280] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:MATERIAL_TEMPLATE 
[2010-09-22 10:12:38,281] DEBUG [com.bay12games.df.rawedit.Config] WhoopOBJECT:CREATURE 
[2010-09-22 10:12:38,281] DEBUG [com.Main] Time needed for initialize config:142 
[2010-09-22 10:12:38,344] INFO  [com.Main] Session closed 
[2010-09-22 10:12:38,615] DEBUG [com.Main] Building initial model: 1285143158615 
[2010-09-22 10:12:38,615] DEBUG [com.bay12games.df.rawedit.DocumentLoader] #### START 
[2010-09-22 10:12:38,624] DEBUG [com.bay12games.df.rawedit.DocumentLoader] End time: 9 
[2010-09-22 10:12:38,625] DEBUG [com.Main] 1285143158624 
[2010-09-22 10:12:50,158] INFO  [com.Main] Start 
[2010-09-22 10:12:50,276] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: REACTION 
[2010-09-22 10:12:50,277] DEBUG [com.bay12games.df.dwarfstruct.model.DwarfStructElement] New DwarfStructElement with token: REAGENT 
